IGDB ID,Game name,Game release date,IGDB Edition ID,Game Edition name,Platform,Type,Status,Completion,Ownership,Acquisition,State,Format,Digital service,Subscription,Playtime,Times completed,Completion date,Completion date type,Progress notes,Borrowed from,Returned to owner,Lent to,Lent out,Condition,Region,Collection notes,Amount paid,Acquisition date,Acquisition Source,Additional Cost,Game condition,Manual condition,Box condition,Manual progress,Acquisition Notes,Rating (Score),Rating (Gameplay),Rating (Sound),Rating (Story),Rating (Visual),Rating (Accessibility),Tags,Date added,Last updated
96088,"Not Tonight",2018-08-17,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-06-09T16:46:56.000Z
82116,"New Gundam Breaker",2018-06-21,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,32,,,,"","",,"",,,,"",,,,,,,,,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-07-08T16:02:37.000Z
20744,"Ōkami HD",2012-10-30,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,0,,,,"","",,"",No,,,"",,,,,,,,,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-05-05T13:55:17.000Z
107140,"Othercide",2020-07-28,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-06-09T16:48:01.000Z
111717,"One Step From Eden",2020-03-26,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,99,,,,"","",,"",,,,"",,,,,,,,,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-07-08T16:03:29.000Z
111661,"Omno",2021-07-28,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-06-09T18:45:58.000Z
90011,"One Finger Death Punch 2",2019-04-15,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:02:38.000Z,2024-02-19T15:02:38.000Z
11208,"NieR: Automata",2017-02-23,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,199,,,,"","",,"",,,,"",,,,,,,,,"",,,,,,,,2024-02-19T15:02:38.000Z,2025-07-08T16:02:37.000Z
134822,"Operation: Tango",2021-06-01,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:02:38.000Z,2024-02-19T15:02:38.000Z
134680,"Nickelodeon Kart Racers 2: Grand Prix",2020-10-06,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,155,,,,,,,,,,,,,,,,,,,,,7,7,6,6,8,8,,2024-02-19T15:02:38.000Z,2024-02-19T15:02:38.000Z
156151,"Nickelodeon All-Star Brawl",2021-10-05,,,Windows PC,,Played,Completed,Owned,,,Digital,Steam,,819,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-02-19T15:02:38.000Z,2024-03-05T04:19:07.000Z
145089,"Nobody Saves the World",2022-01-18,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:02:38.000Z,2024-02-19T15:02:38.000Z
145782,"OlliOlli World",2022-02-08,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:02:38.000Z,2024-02-19T15:02:38.000Z
259206,"Nickelodeon All-Star Brawl 2",2023-11-07,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,713,,2024-08-01,month,,,,,No,,,,,,,,,,,,,7,7,7,7,8,6,,2024-02-19T15:02:38.000Z,2024-08-06T02:55:31.000Z
8944,"Penumbra: Overture",2007-03-30,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T18:44:12.000Z
1381,"Payday: The Heist",2011-10-18,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
5602,"Overgrowth",2017-10-16,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,0,,,,,,,,No,,,,,,,,,,,,,4,4,5,5,5,3,,2024-02-19T15:04:14.000Z,2024-09-23T04:26:15.000Z
10657,"Party of Sin",2012-12-13,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
1789,"Painkiller: Hell & Damnation",2012-10-31,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
196847,"Pinball Arcade",2012-02-09,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-27T13:25:15.000Z
2935,"Papers, Please",2013-08-08,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
2058,"Payday 2",2013-08-13,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,1263,,,,,,,,,,,,,,,,,,,,,8,8,10,6,8,8,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
12976,"Panoramical",2015-09-17,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
10648,"Overruled",2014-08-31,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:50:46.000Z
14381,"Penarium",2015-09-22,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
1910,"Outlast",2013-09-04,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
11324,"Phantom Breaker: Battle Grounds",2013-02-27,,,Windows PC,,Played,Unfinished,Owned,,,Digital,Steam,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
17979,"Over the Void",2014-10-02,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
1593,"Pillars of Eternity",2015-03-26,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T19:12:10.000Z
13204,"Pathologic Classic HD",2015-10-29,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T18:43:19.000Z
111772,"Out of Space",2020-02-26,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:48:49.000Z
14390,"Outlast II",2017-04-25,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
18077,"OutDrive",2016-02-22,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
18433,"Overcooked!",2016-08-03,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
33363,"Overload",2018-05-31,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:49:28.000Z
14701,"Pac-Man 256",2015-08-19,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
222,"Phantasmagoria 2: A Puzzle of Flesh",1996-11-30,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
221,"Phantasmagoria",1995-08-01,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
31936,"Party Panic",2016-07-28,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
12597,"Owlboy",2016-11-01,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
25214,"Passpartout: The Starving Artist",2017-06-06,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:52:48.000Z
27762,"Paradigm",2017-04-05,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
69425,"Pandemic: The Board Game",2013-10-03,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:49:59.000Z
105028,"Override: Mech City Brawl",2018-12-04,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,231,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
132516,"Phasmophobia",2020-09-18,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,1908,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
21610,"Phoenix Wright: Ace Attorney Trilogy",2014-04-17,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,0,,,,,,,,No,,,,,,,,,,,,,10,,,,,,,2024-02-19T15:04:14.000Z,2024-03-01T22:29:45.000Z
27804,"Phoenix Point",2019-12-03,138979,"Phoenix Point: Year One Edition",Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T18:37:18.000Z
103341,"Overcooked! 2",2018-08-07,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
107740,"Paratopic: Definitive Cut",2018-09-06,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:52:12.000Z
36929,"Pathfinder: Kingmaker",2018-09-25,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T18:42:59.000Z
116195,"Panzer Paladin",2020-07-21,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,647,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
134574,"Paradise Lost",2021-03-24,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:51:59.000Z
118289,"Paw Paw Paw",2020-11-13,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
116302,"Peekaboo",2019-08-07,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T18:44:02.000Z
22778,"Outward",2019-03-26,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
127816,"Paradise Killer",2020-09-04,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
113350,"Panzer Dragoon: Remake",2020-03-25,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
122047,"Path of Giants",2019-08-12,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:53:06.000Z
55322,"Pathologic 2",2019-05-23,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T18:43:09.000Z
234702,"Persona 4 Golden",2020-06-13,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
137296,"Override 2: Super Mech League",2020-12-21,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2024-02-19T15:04:14.000Z
166394,"Phantom Hysteria",2022-10-13,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-02-09T00:13:20.000Z
141561,"Patch Quest",2023-03-02,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-06-09T16:52:57.000Z
25074,"Pac-Man Museum",2014-02-25,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,5,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
2750,"Pac-Man",1980-05-22,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
6822,"Pac-Land",1984-08-01,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
12192,"Pac-Mania",1987-11-30,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
18381,"Pac & Pal",1983-07-30,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
20900,"Pac-Man Championship Edition",2007-06-06,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
21681,"Super Pac-Man",1982-09-26,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
49033,"Pac-Attack",1993-10-10,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
66485,"Pac-Man Battle Royale",2011-01-21,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
178408,"Pac-Man Arrangement",2005-02-24,,,,Bundled Game,,No Status,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:04:14.000Z,2025-07-08T16:03:50.000Z
1339,"Psychonauts",2005-04-19,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
71,"Portal",2007-10-10,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,247,,2010-11-01,month,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-02-19T15:05:22.000Z,2024-06-29T19:55:20.000Z
16194,"ProtoGalaxy",2010-09-03,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:41:04.000Z
8040,"Poker Night at the Inventory",2010-11-22,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
15995,"Puzzle Agent",2010-06-30,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:12:21.000Z
72,"Portal 2",2011-04-18,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,793,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-02-19T15:05:22.000Z,2024-03-05T18:32:44.000Z
16229,"Post Apocalyptic Mayhem",2011-03-17,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
840,"Railroad Tycoon 3",2003-10-27,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:13:23.000Z
2448,"Quantum Conundrum",2012-06-21,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:13:04.000Z
3066,"Primal Carnage",2012-10-29,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,85,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
2047,"Poker Night 2",2013-04-24,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,96,,,,,,,,,,,,,,,,,,,,,7,7,7,8,8,8,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
2958,"Planetary Annihilation",2014-09-05,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:38:36.000Z
7876,"Race the Sun",2013-08-19,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
5590,"Pixel Piracy",2013-11-12,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:37:44.000Z
7601,"Plague Inc: Evolved",2015-09-18,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:37:55.000Z
17285,"Pivvot",2013-08-01,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
5319,"Project Cars",2015-05-07,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:40:22.000Z
16313,"Planet of the Eyes",2015-08-24,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:38:24.000Z
35684,"Porcunipine",2015-05-21,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,33,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
36766,"Q.U.B.E. 2",2018-03-13,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:12:41.000Z
11597,"Poly Bridge",2016-07-12,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:39:38.000Z
24967,"Polynomial 2",2016-05-31,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
18962,"Planetary Annihilation: Titans",2015-08-18,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:38:41.000Z
19278,"Poi",2015-11-06,,,Windows PC,,Played,Dropped,Owned,,,Digital,Steam,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
15890,"Princess Remedy in a World of Hurt",2014-12-01,,,Windows PC,,Played,Beaten,Owned,,,Digital,Steam,,70,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
41051,"Pinball FX3",2017-09-26,,,Windows PC,,Played,Continuous,Owned,,,Digital,Steam,,259,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
18822,"Pyre",2017-07-25,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
3750,"Quantum Break",2016-04-05,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:12:51.000Z
25086,"Pirate Pop Plus",2016-10-20,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
54634,"Purrfect Date",2017-12-15,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
95028,"Pool Panic",2018-07-19,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
18829,"Planet Coaster",2016-11-17,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
54822,"Raiden V: Director's Cut",2017-10-05,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
27317,"Princess Maker Refine",2003-03-03,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,59,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-07-07T16:17:10.000Z
81215,"Puzzle With Your Friends",2018-04-24,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:12:16.000Z
20392,"Portal Knights",2017-05-18,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:39:47.000Z
117717,"Planet Zoo",2019-11-05,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:38:30.000Z
19530,"Quake Champions",2022-08-18,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
81128,"Puss!",2018-08-02,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
28086,"Railway Empire",2018-01-26,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T19:13:27.000Z
111033,"Project Winter",2019-05-23,,,Windows PC,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T15:05:22.000Z,2025-06-09T18:40:58.000Z
105738,"Project Warlock",2018-10-18,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
56859,"Project Wingman",2020-12-01,,,Windows PC,,Unplayed,Not Started,Owned,,,Digital,Steam,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T15:05:22.000Z,2024-02-19T15:05:22.000Z
